1, 8
2, 8
3, 41
4, 11
5, 6
6, 10
7, 10
8, 18
9, 11
10, 25
11, 43
12, 8
13, 17
14, 44
15, 10
16, 10
17, 22
18, 47
19, 23
20, 3
21, 26
22, 41
23, 2
24, 5
25, 6
26, 35
27, 8
28, 4
29, 8
30, 14
31, 38
32, 2
33, 38
34, 42
35, 42
36, 26
37, 33
38, 14
39, 11
40, 12
41, 33
42, 6
43, 47
44, 29
45, 36
46, 15
47, 24
48, 10
49, 24
50, 37
51, 8
52, 14
53, 7
54, 10
55, 18
56, 25
57, 11
58, 42
59, 42
60, 41
61, 10
62, 13
63, 31
64, 31
65, 7
66, 23
67, 41
68, 10
69, 38
70, 2
71, 31
72, 41
73, 2
74, 12
75, 22
76, 22
77, 7
78, 25
79, 12
80, 25
81, 8
82, 8
83, 8
84, 45
85, 29
86, 42
87, 0
88, 5
89, 40
90, 14
91, 26
92, 27
93, 38
94, 19
95, 24
96, 6
97, 7
98, 1
99, 0
100, 8
101, 17
102, 9
103, 2
104, 9
105, 46
106, 6
107, 41
108, 10
109, 31
110, 25
111, 46
112, 48
113, 16
114, 2
115, 4
116, 36
117, 6
118, 10
119, 12
120, 36
121, 31
122, 46
123, 22
124, 32
125, 45
126, 12
127, 41
128, 2
129, 38
130, 48
131, 10
132, 2
133, 10
134, 25
135, 41
136, 9
137, 48
138, 8
139, 38
140, 23
141, 47
142, 14
143, 12
144, 26
145, 12
146, 2
147, 24
148, 16
149, 25
150, 32
151, 9
152, 42
153, 8
154, 40
155, 10
156, 2
157, 17
158, 8
159, 20
160, 11
161, 7
162, 1
163, 2
164, 15
165, 31
166, 27
167, 49
168, 9
169, 36
170, 10
171, 16
172, 8
173, 23
174, 47
175, 11
176, 41
177, 22
178, 8
179, 17
180, 6
181, 29
182, 12
183, 36
184, 2
185, 38
186, 22
187, 8
188, 5
189, 38
190, 12
191, 2
192, 13
193, 8
194, 31
195, 20
196, 13
197, 18
198, 22
199, 17
200, 8
201, 10
202, 29
203, 14
204, 20
205, 10
206, 9
207, 38
208, 45
209, 17
210, 2
211, 25
212, 15
213, 38
214, 29
215, 41
216, 14
217, 32
218, 48
219, 4
220, 22
221, 14
222, 42
223, 8
224, 42
225, 31
226, 26
227, 10
228, 22
229, 8
230, 10
231, 11
232, 41
233, 16
234, 11
235, 9
236, 12
237, 7
238, 10
239, 33
240, 10
241, 11
242, 42
243, 2
244, 10
245, 12
246, 10
247, 40
248, 2
249, 36
250, 14
251, 5
252, 3
253, 31
254, 0
255, 25
256, 11
257, 22
258, 10
259, 48
260, 9
261, 17
262, 21
263, 20
264, 27
265, 10
266, 41
267, 12
268, 2
269, 19
270, 3
271, 10
272, 17
273, 10
274, 49
275, 24
276, 27
277, 2
278, 8
279, 44
280, 37
281, 2
282, 44
283, 41
284, 12
285, 35
286, 14
287, 9
288, 10
289, 8
290, 8
291, 8
292, 7
293, 10
294, 36
295, 26
296, 25
297, 8
298, 44
299, 26
300, 13
301, 42
302, 10
303, 0
304, 2
305, 12
306, 6
307, 48
308, 38
309, 15
310, 48
311, 9
312, 14
313, 11
314, 10
315, 27
316, 5
317, 31
318, 29
319, 38
320, 41
321, 47
322, 0
323, 22
324, 19
325, 48
326, 45
327, 41
328, 47
329, 2
330, 21
331, 35
332, 13
333, 28
334, 13
335, 2
336, 27
337, 26
338, 11
339, 49
340, 2
341, 46
342, 8
343, 11
344, 29
345, 18
346, 9
347, 14
348, 8
349, 40
350, 11
351, 41
352, 1
353, 8
354, 36
355, 14
356, 2
357, 14
358, 8
359, 12
360, 21
361, 2
362, 48
363, 4
364, 22
365, 38
366, 15
367, 8
368, 8
369, 26
370, 15
371, 9
372, 6
373, 38
374, 19
375, 38
376, 8
377, 46
378, 13
379, 29
380, 36
381, 8
382, 14
383, 10
384, 23
385, 50
386, 38
387, 8
388, 10
389, 2
390, 8
391, 31
392, 6
393, 5
394, 8
395, 31
396, 14
397, 6
398, 11
399, 23
400, 8
401, 14
402, 2
403, 21
404, 14
405, 22
406, 6
407, 25
408, 2
409, 12
410, 8
411, 12
412, 41
413, 46
414, 2
415, 2
416, 46
417, 13
418, 8
419, 15
420, 14
421, 6
422, 49
423, 26
424, 22
425, 0
426, 26
427, 15
428, 8
429, 12
430, 2
431, 24
432, 13
433, 41
434, 2
435, 5
436, 22
437, 9
438, 11
439, 16
440, 12
441, 2
442, 24
443, 22
444, 25
445, 35
446, 8
447, 20
448, 13
449, 41
450, 2
451, 14
452, 26
453, 4
454, 25
455, 11
456, 13
457, 2
458, 8
459, 4
460, 1
461, 6
462, 2
463, 12
464, 32
465, 38
466, 15
467, 14
468, 37
469, 2
470, 31
471, 31
472, 21
473, 22
474, 27
475, 14
476, 9
477, 25
478, 8
479, 2
480, 7
481, 36
482, 36
483, 42
484, 46
485, 0
486, 0
487, 17
488, 41
489, 46
490, 7
491, 10
492, 17
493, 13
494, 25
495, 27
496, 27
497, 17
498, 8
499, 46
500, 2
501, 11
502, 10
503, 18
504, 29
505, 0
506, 6
507, 14
508, 24
509, 41
510, 22
511, 40
512, 42
513, 6
514, 36
