1, 9
2, 1
3, 9
4, 8
5, 8
6, 1
7, 8
8, 9
9, 9
10, 1
11, 1
12, 9
13, 1
14, 1
15, 4
16, 1
17, 1
18, 1
19, 9
20, 9
21, 1
22, 9
23, 1
24, 9
25, 9
26, 1
27, 9
28, 9
29, 1
30, 5
31, 9
32, 8
33, 1
34, 1
35, 9
36, 1
37, 9
38, 1
39, 9
40, 5
41, 9
42, 9
43, 8
44, 0
45, 9
46, 8
47, 9
48, 5
49, 8
50, 5
51, 0
52, 9
53, 9
54, 1
55, 0
56, 1
57, 1
58, 5
59, 9
60, 5
61, 8
62, 9
63, 0
64, 1
65, 9
66, 1
67, 9
68, 1
69, 1
70, 1
71, 8
72, 1
73, 9
74, 9
75, 1
76, 9
77, 1
78, 9
79, 9
80, 9
81, 1
82, 9
83, 1
84, 1
85, 4
86, 9
87, 1
88, 1
89, 5
90, 9
91, 8
92, 9
93, 9
94, 1
95, 9
96, 9
97, 9
98, 1
99, 9
100, 0
101, 9
102, 8
103, 9
104, 9
105, 9
106, 1
107, 1
108, 9
109, 9
110, 1
111, 9
112, 9
113, 1
114, 1
115, 8
116, 1
117, 1
118, 1
119, 9
120, 1
121, 1
122, 8
123, 1
124, 9
125, 0
126, 5
127, 9
128, 9
129, 1
130, 9
131, 1
132, 1
133, 8
134, 8
135, 9
136, 1
137, 1
138, 9
139, 1
140, 1
141, 9
142, 9
143, 9
144, 9
145, 9
146, 9
147, 1
148, 8
149, 9
150, 0
151, 8
152, 1
153, 5
154, 1
155, 9
156, 9
157, 1
158, 1
159, 9
160, 1
161, 1
162, 9
163, 8
164, 1
165, 1
166, 9
167, 9
168, 9
169, 9
170, 1
171, 9
172, 0
173, 1
174, 9
175, 9
176, 1
177, 1
178, 1
179, 9
180, 9
181, 1
182, 0
183, 1
184, 9
185, 9
186, 9
187, 9
188, 9
189, 1
190, 9
191, 0
192, 1
193, 9
194, 0
195, 1
196, 1
197, 9
198, 9
199, 1
200, 9
201, 1
202, 9
203, 9
204, 9
205, 1
206, 9
207, 9
208, 9
209, 1
210, 9
211, 4
212, 9
213, 1
214, 1
215, 1
216, 9
217, 9
218, 9
219, 1
220, 9
221, 9
222, 1
223, 5
224, 5
225, 1
226, 9
227, 9
228, 9
229, 1
230, 1
231, 9
232, 9
233, 1
234, 1
235, 1
236, 9
237, 9
238, 9
239, 9
240, 9
241, 1
242, 9
243, 9
244, 1
245, 1
246, 1
247, 1
248, 0
249, 9
250, 9
251, 1
252, 1
253, 9
254, 9
255, 1
256, 9
257, 9
258, 1
259, 1
260, 9
261, 0
262, 9
263, 1
264, 9
265, 0
266, 9
267, 1
268, 9
269, 9
270, 8
271, 9
272, 9
273, 1
274, 1
275, 1
276, 5
277, 0
278, 9
279, 0
280, 9
281, 1
282, 9
283, 9
284, 8
285, 1
286, 0
287, 1
288, 8
289, 8
290, 1
291, 9
292, 1
293, 9
294, 9
295, 0
296, 0
297, 9
298, 4
299, 9
300, 1
301, 1
302, 0
303, 9
304, 9
305, 9
306, 1
307, 1
308, 0
309, 8
310, 9
311, 9
312, 9
313, 9
314, 4
315, 1
316, 9
317, 9
318, 9
319, 1
320, 1
321, 9
322, 9
323, 9
324, 1
325, 1
326, 9
327, 1
328, 1
329, 1
330, 9
331, 1
332, 1
333, 1
334, 9
335, 9
336, 9
337, 8
338, 1
339, 9
340, 4
341, 9
342, 9
343, 1
344, 1
345, 0
346, 1
347, 9
348, 1
349, 1
350, 1
351, 1
352, 1
353, 9
354, 1
355, 9
356, 1
357, 9
358, 0
359, 1
360, 1
361, 9
362, 9
363, 8
364, 1
365, 9
366, 1
367, 1
368, 1
369, 9
370, 1
