1, 34
2, 35
3, 43
4, 9
5, 37
6, 6
7, 37
8, 18
9, 34
10, 16
11, 23
12, 2
13, 45
14, 44
15, 18
16, 10
17, 40
18, 38
19, 1
20, 37
21, 28
22, 10
23, 49
24, 9
25, 12
26, 10
27, 46
28, 27
29, 49
30, 43
31, 38
32, 28
33, 10
34, 49
35, 9
36, 11
37, 26
38, 48
39, 8
40, 17
41, 23
42, 16
43, 36
44, 8
45, 33
46, 15
47, 44
48, 15
49, 7
50, 30
51, 50
52, 20
53, 21
54, 10
55, 29
56, 34
57, 16
58, 34
59, 0
60, 46
61, 23
62, 39
63, 47
64, 28
65, 50
66, 40
67, 43
68, 26
69, 49
70, 19
71, 24
72, 12
73, 8
74, 19
75, 0
76, 2
77, 1
78, 31
79, 13
80, 25
81, 35
82, 26
83, 13
84, 14
85, 7
86, 1
87, 48
88, 33
89, 13
90, 47
91, 4
92, 0
93, 18
94, 43
95, 0
96, 46
97, 13
98, 50
99, 44
100, 29
101, 6
102, 47
103, 17
104, 34
105, 48
106, 25
107, 29
108, 27
109, 34
110, 23
111, 14
112, 7
113, 25
114, 25
115, 34
116, 9
117, 9
118, 36
119, 26
120, 46
121, 8
122, 24
123, 2
124, 32
125, 31
126, 0
127, 31
128, 30
129, 28
130, 47
131, 28
132, 4
133, 33
134, 34
135, 27
136, 49
137, 13
138, 50
139, 6
140, 36
141, 10
142, 37
143, 28
144, 35
145, 11
146, 34
147, 23
148, 8
149, 33
150, 15
151, 4
152, 33
153, 8
154, 18
155, 11
156, 10
157, 14
158, 7
159, 43
160, 25
161, 11
162, 39
163, 2
164, 35
165, 38
166, 48
167, 23
168, 0
169, 9
170, 4
171, 47
172, 21
173, 8
174, 2
175, 2
176, 25
177, 46
178, 28
179, 28
180, 49
181, 12
182, 27
183, 44
184, 39
185, 14
186, 11
187, 41
188, 0
189, 24
190, 1
191, 27
192, 13
193, 19
194, 38
195, 7
196, 46
197, 27
198, 45
199, 16
200, 29
201, 34
202, 47
203, 21
204, 26
205, 14
206, 7
207, 22
208, 22
209, 43
210, 18
211, 13
212, 29
213, 17
214, 50
215, 41
216, 17
217, 0
218, 34
219, 20
220, 21
221, 16
222, 27
223, 36
224, 5
225, 33
226, 37
227, 33
228, 39
229, 42
230, 34
231, 24
232, 22
233, 27
234, 34
235, 17
236, 19
237, 16
238, 35
239, 33
240, 46
241, 0
242, 10
243, 34
244, 50
245, 33
246, 33
247, 10
248, 46
249, 23
250, 43
251, 27
252, 48
253, 48
254, 22
255, 11
256, 2
257, 13
258, 32
259, 37
260, 45
261, 6
262, 3
263, 25
264, 49
265, 44
266, 16
267, 16
268, 34
269, 10
270, 28
271, 16
272, 41
273, 46
274, 3
275, 9
276, 6
277, 30
278, 16
279, 47
280, 30
281, 49
282, 23
283, 3
284, 16
285, 42
286, 2
287, 5
288, 39
289, 49
290, 49
291, 40
292, 49
293, 11
294, 17
295, 31
296, 23
297, 12
298, 35
299, 1
300, 7
301, 39
302, 28
303, 24
304, 30
305, 26
306, 37
307, 8
308, 9
309, 11
310, 10
311, 0
312, 17
313, 19
314, 41
315, 13
316, 41
317, 25
318, 33
319, 34
320, 37
321, 20
322, 15
323, 14
324, 2
325, 19
326, 33
327, 9
328, 41
329, 18
330, 40
331, 33
332, 50
333, 6
334, 7
335, 34
336, 28
337, 40
338, 24
339, 19
340, 23
341, 0
342, 10
343, 46
344, 14
345, 42
346, 29
347, 48
348, 18
349, 11
350, 34
351, 47
352, 21
353, 41
354, 9
355, 15
356, 28
357, 37
358, 26
359, 28
360, 26
361, 2
362, 8
363, 44
364, 33
365, 50
366, 34
367, 8
368, 42
369, 11
370, 15
371, 50
372, 26
373, 7
374, 17
375, 34
376, 10
377, 41
378, 49
379, 48
380, 43
381, 34
382, 7
383, 8
384, 8
385, 48
386, 45
387, 9
388, 36
389, 26
390, 27
391, 46
392, 25
393, 47
394, 50
395, 38
396, 26
397, 7
398, 49
399, 45
400, 44
401, 35
402, 27
403, 16
404, 9
405, 19
406, 13
407, 4
408, 16
409, 16
410, 41
411, 11
412, 6
413, 28
414, 23
415, 5
416, 18
417, 32
418, 41
419, 3
420, 5
421, 23
422, 31
423, 1
424, 26
425, 43
426, 28
427, 6
428, 22
429, 34
430, 16
431, 12
432, 39
433, 31
434, 40
435, 34
436, 7
437, 13
438, 36
439, 31
440, 26
441, 26
442, 17
443, 28
444, 40
445, 9
446, 36
447, 10
448, 23
449, 39
450, 13
451, 2
452, 4
453, 6
454, 1
455, 28
456, 37
457, 35
458, 34
459, 7
460, 34
461, 11
462, 42
463, 37
464, 15
465, 22
466, 30
467, 4
468, 13
469, 21
470, 23
471, 8
472, 33
473, 4
474, 46
475, 45
476, 43
477, 3
478, 26
479, 38
480, 46
481, 40
482, 14
483, 39
484, 50
485, 48
486, 46
487, 31
488, 7
489, 42
490, 17
491, 34
492, 2
493, 28
494, 39
495, 43
496, 28
497, 19
498, 29
499, 37
500, 40
501, 6
502, 41
503, 29
504, 37
505, 9
506, 35
507, 35
508, 48
509, 3
510, 31
511, 45
512, 26
513, 37
514, 19
