1, 34
2, 35
3, 10
4, 9
5, 37
6, 43
7, 6
8, 18
9, 34
10, 18
11, 46
12, 28
13, 13
14, 44
15, 28
16, 10
17, 40
18, 38
19, 1
20, 6
21, 28
22, 27
23, 49
24, 9
25, 12
26, 10
27, 46
28, 11
29, 49
30, 27
31, 12
32, 2
33, 12
34, 49
35, 9
36, 11
37, 26
38, 23
39, 8
40, 17
41, 23
42, 14
43, 36
44, 8
45, 33
46, 15
47, 44
48, 15
49, 34
50, 10
51, 9
52, 18
53, 21
54, 10
55, 20
56, 34
57, 3
58, 34
59, 0
60, 46
61, 48
62, 34
63, 22
64, 45
65, 50
66, 6
67, 37
68, 26
69, 6
70, 19
71, 24
72, 12
73, 20
74, 19
75, 12
76, 2
77, 39
78, 31
79, 12
80, 14
81, 11
82, 26
83, 34
84, 14
85, 7
86, 17
87, 48
88, 22
89, 20
90, 47
91, 26
92, 0
93, 26
94, 43
95, 41
96, 34
97, 20
98, 36
99, 6
100, 12
101, 2
102, 47
103, 17
104, 27
105, 50
106, 25
107, 37
108, 27
109, 15
110, 23
111, 32
112, 7
113, 3
114, 4
115, 34
116, 9
117, 9
118, 36
119, 26
120, 46
121, 8
122, 48
123, 2
124, 6
125, 31
126, 0
127, 31
128, 30
129, 28
130, 47
131, 3
132, 4
133, 33
134, 34
135, 14
136, 49
137, 12
138, 4
139, 20
140, 36
141, 10
142, 21
143, 28
144, 35
145, 11
146, 34
147, 23
148, 8
149, 23
150, 9
151, 41
152, 23
153, 8
154, 18
155, 11
156, 0
157, 16
158, 33
159, 43
160, 19
161, 11
162, 39
163, 2
164, 35
165, 38
166, 48
167, 23
168, 0
169, 9
170, 4
171, 47
172, 21
173, 8
174, 2
175, 2
176, 25
177, 49
178, 28
179, 28
180, 49
181, 12
182, 34
183, 44
184, 39
185, 44
186, 11
187, 41
188, 0
189, 24
190, 3
191, 27
192, 12
193, 19
194, 28
195, 7
196, 46
197, 46
198, 45
199, 18
200, 40
201, 34
202, 29
203, 21
204, 26
205, 14
206, 33
207, 22
208, 22
209, 6
210, 18
211, 13
212, 48
213, 17
214, 48
215, 41
216, 17
217, 23
218, 34
219, 35
220, 37
221, 16
222, 45
223, 36
224, 5
225, 33
226, 31
227, 33
228, 28
229, 44
230, 26
231, 24
232, 22
233, 27
234, 34
235, 17
236, 43
237, 16
238, 3
239, 7
240, 36
241, 0
242, 10
243, 34
244, 9
245, 33
246, 33
247, 10
248, 36
249, 23
250, 41
251, 27
252, 48
253, 48
254, 22
255, 11
256, 2
257, 38
258, 32
259, 37
260, 20
261, 6
262, 45
263, 25
264, 49
265, 44
266, 16
267, 16
268, 34
269, 10
270, 28
271, 16
272, 41
273, 4
274, 3
275, 9
276, 30
277, 18
278, 32
279, 0
280, 10
281, 49
282, 46
283, 26
284, 6
285, 42
286, 2
287, 5
288, 43
289, 49
290, 49
291, 14
292, 9
293, 11
294, 17
295, 31
296, 23
297, 12
298, 35
299, 42
300, 33
301, 48
302, 28
303, 24
304, 10
305, 26
306, 37
307, 19
308, 19
309, 11
310, 10
311, 0
312, 17
313, 19
314, 41
315, 43
316, 41
317, 25
318, 33
319, 46
320, 37
321, 21
322, 15
323, 2
324, 2
325, 19
326, 33
327, 26
328, 41
329, 18
330, 14
331, 50
332, 9
333, 6
334, 21
335, 15
336, 28
337, 6
338, 24
339, 19
340, 48
341, 0
342, 10
343, 49
344, 16
345, 42
346, 37
347, 48
348, 18
349, 11
350, 39
351, 47
352, 46
353, 41
354, 25
355, 15
356, 28
357, 37
358, 26
359, 28
360, 49
361, 2
362, 8
363, 44
364, 22
365, 4
366, 34
367, 8
368, 42
369, 11
370, 42
371, 8
372, 26
373, 7
374, 17
375, 34
376, 10
377, 41
378, 12
379, 24
380, 43
381, 39
382, 39
383, 15
384, 19
385, 12
386, 45
387, 19
388, 36
389, 39
390, 27
391, 21
392, 25
393, 47
394, 48
395, 38
396, 48
397, 7
398, 49
399, 45
400, 6
401, 45
402, 7
403, 18
404, 28
405, 6
406, 13
407, 4
408, 0
409, 26
410, 41
411, 11
412, 6
413, 16
414, 23
415, 23
416, 18
417, 16
418, 41
419, 1
420, 5
421, 0
422, 8
423, 3
424, 14
425, 43
426, 28
427, 6
428, 22
429, 42
430, 45
431, 20
432, 39
433, 31
434, 19
435, 27
436, 7
437, 13
438, 36
439, 8
440, 26
441, 26
442, 17
443, 50
444, 45
445, 9
446, 36
447, 10
448, 23
449, 39
450, 38
451, 2
452, 4
453, 6
454, 39
455, 28
456, 37
457, 20
458, 23
459, 7
460, 39
461, 5
462, 26
463, 21
464, 15
465, 22
466, 30
467, 34
468, 13
469, 21
470, 23
471, 8
472, 33
473, 25
474, 46
475, 45
476, 43
477, 3
478, 26
479, 28
480, 46
481, 16
482, 6
483, 39
484, 15
485, 23
486, 7
487, 31
488, 7
489, 42
490, 17
491, 34
492, 2
493, 28
494, 6
495, 43
496, 9
497, 19
498, 15
499, 37
500, 14
501, 30
502, 41
503, 10
504, 37
505, 9
506, 35
507, 1
508, 7
509, 11
510, 40
511, 45
512, 1
513, 37
514, 19
